Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Num_words_text
264819,B002NWIQWW,A2XK8A7BT54WLE,Mr. Nurettin O. Unlu,2,2,5,1305417600,Best dates I've had.,these best dates have ever according expiration date they should last much months advise muslims stock these before ramadan very hard find dates during ramadan,25
81162,B0026KR08M,A1ELKKQYU5JALO,"shopper ""Sun""",3,5,5,1243382400,"so, so good!",what really great product flavors from this company delicious lucky enough have tried them cashews amazing quality recipes reeeaally pack some flavor these anything bland love convenient vacuum seal packsprevents from having open whole everything stays fresh much better than your normal snack,43
566330,B000K8V1PA,A2R95Z7PTF5ZRO,amazonfan,0,0,5,1181001600,Great quality and flavor. I'm addicted!,just tried these first time hooked great crunchy snack with just right amount cinnamon soon order arrived tasted these promptly ordered more cases stacy products good these best very unique flavor nice change from your everyday saltflavored snack very impressive quality perfect complement fruit salads like cinnamon anything youll love these,51
331400,B000VKW7JG,AC5WBX61A48YN,Shoe Prof,0,0,5,1310947200,Favorite Hot Sauce!,originally bought this supermarket because bottle tiny would teeny spice shelf kamp kadi camperssearch amazon have love first taste husband spicy flavorful unlike some sauces that heat real flavor when supermarket where been buying stopped carrying resorted amazon always such cases thrilled find again,44
313389,B0012XBDH8,A17UR3NRLARXCH,"W. Muckelroy ""Chawk68""",11,11,5,1215820800,Great chips,hibr bought pack these ounce bags size would quiznos subway with sandwich since they were less than could them costco equal pack frito chips tried previously buying local albertsons they good good chip dipping sicne theyre little thicker than lays chips fresh crisp great tasting perfect putting lunch work schoolbr note bags made extra thick paper with plastic lining freshness very difficult open hand knife scissors,66
185227,B000RUIICU,A1KW1DMVAR6Z3C,TS,1,2,5,1263859200,Works for Dogs in a City,this works well discouraging dogs city from using trees such your sidewalk their regular bathroom spot keeps them moving this important city like york city where many owners dont pick their dogs poop,33
15517,B000255OIG,A2ZO1AYFVQYG44,"Cindy Rellie ""Rellie""",0,0,5,1254960000,my 12 year old maltese has always loved these,waste even having when goes hunger strike always room these extra powder bottom makes real treat food never pooch that crazy over treats,23
399688,B005GIF5WY,A2OBDNQ5ZYU1L8,"Diana De Avila ""MS Gkygrl""",1,1,5,1268265600,"Like a ""Stuffed"" Greenie for Cats",cats definitely tempted temptations delighted find that temptations come greenie dentable form five kitties love them they like crack cats whiskas temptations line treats favorite among felinesbr love cats around chase these things stuffed delights them cats love they supposed provide good dental hygiene them,45
143740,B000G87NL0,A3GPIFOQ8XKBV4,La Pana,10,10,5,1161043200,A Great Food for Dogs with Itchy Skin.,pups previous owner gave purina food when bought them they were itchy that though they fleas bought fleas medicine didnt help went petsmart they recommended this brand nutro natural choice wheat free helped them eliminated their itch about with first never going change brand price expensive comparing with other brands recommend ebay coupons this food petsmart sells aubuchon sells their check your local distributors prices they also have frequent buyer program free register their they will send coupons,78
174056,B0006MWNP2,A9QFWDCMHMSFF,"K. Yang ""Kimmy""",3,3,5,1226793600,Great Dog Food,tommy loves wellness really enjoyed this flavor always bulk 30lbs didnt complain once actually enjoyed much whined everytime dinner coming,20
130110,B002O0ER3K,A1IRNQO1ZQ1KV5,artistcook,5,6,5,1287446400,Better living through those sauce guys,this amazing little product great alone meats veggies with added tarragon other herbsbr especially lovely have hand staple when time make veloute from scratchlike after working equally terrific wine saucebr truly consider these sauces favorite culinary find yearbr please dont stop making them would easier could find them kroger though sixpack very cost effectiveusually shipping costs make them expensive still worth,61
348602,B005M4FAEA,A7BGRHZUXBOFU,biterat,0,0,5,1318032000,Just right !,this moong halwa lentil well seasoned with right amount sweetness topped with slivered almonds cooked pure ghee clarified butter makes nice indian dessert please order this warm slightly enjoy,29
486335,B009IQLAQK,A1DAFWS98LQD2R,"marriediimuzik ""ilovehousemuzik.""",1,1,5,1328832000,My Favorite Zevia Flavor.,think zevia rocks period maybe biased whatever this favorite flavor they have tastes just like regular grape soda minus grams sugarhfcs artificial flavors colors honestly shocked good tastedbr love fact that purple either radbr certified vegan cant wrong,38
494577,B003G1ZRTY,A2NTT2P34HRCO1,Angela,0,0,5,1313107200,1/2 of these will keep you full for hours,bought this after seeing them dont understand reviews about taste they have taste breakfast with peanut butter also banana unusual texture that will require water promise that will after your lunch time still will hungry food ever made full long amazing cant wait loose weight,45
396999,B000NOXBWW,A2IG7TBIPSQNHE,C. Baker,10,10,5,1219363200,"Best K-Cup Flavor, Best Price",tully french roast strongest richest most flavorful kcup have found better than timothys espresso which weaker this kcup coffee gets compliments from guests even strong enough pour over iced coffeesbr price this when bought best seen,36
462964,B000CQG8AS,ADLVFFE4VBT8,"A. Dent ""Aragorn""",0,0,5,1239753600,Good tea blend. Not 'the best there is' but it's more than decent,truth almost always what paying case this line teas just tiny little above average value curve stash premium teas number white teas they solid number kind drink almost like drink water several cups daybr drink greenwhite this allwhite versions alternatively little variation they both good this combination reminds that used allgreen drinker until some years when switched allwhite more moderate mood subscribed delivered every other month this takes another price free shipping even when under limit cancel time,78
92083,B004YV80O4,A2PU80LCKRMC9X,"Deborah K. Dobbins ""~Triple D~""",1,1,5,1313366400,LOVED THIS!!!!,this actually tastes like cheeseburger prepared ways directions which fantastic second time left pasta made into sloppy type meal boys loved tastes great cant praise this enough,27
75121,B0026RQTGE,A1YLVJNGUB0XRT,irene pendell,0,0,5,1270771200,"Love, love, love",mini poodle loves these greenieshis groomer also uses them just went also familiar with themall dogs seem love these toothbrusheshighly recommend them,22
96114,B002ITO6IS,AGV8E17QZF89L,NR,2,2,5,1251244800,Delicious,best crackers ever tasted toasty crunchy wafer thin nutty with slight taste molasses lightly sweet lightly salted with lots great seeds pumpkin flax sesame poppy they taste home made grateful amazon carries them,33
461132,B004X2N0MQ,A22IFF43YU0HP6,C. Gentry,0,0,5,1341014400,Delicious!,favorite starbucks coffee blends without question will fall love with espresso blend soon open smell wonderful aroma beans this coffee brews delicious also makes wonderful iced coffee,27
263375,B00014JNI0,A2IGP3O9GQVK1Y,"Russell L. Day ""Researcher""",0,0,5,1348876800,YS Organic Honey,this great company product package could have been better chancebr breakage great honey upper limits best tastequalityand puritybr honey frequently recommend this product,23
366765,B000GAT6MM,A2SY192K4TP9CT,"Aiis Taiko ""Ai""",8,8,5,1256774400,Nutiva Hempseeds: Super!,nutiva organic hempseeds great morning smoothies along with flax chia seeds almond milk boku superfood rice powder fruits deliciousnutritious start dayand sustaining energy years started buying hempseeds pound amounts from bulk section realized exposure good product found these bags onlinei them autoshipped sure never they arrive fresh every timein addition this helping support hemp industry generalby buying food clothing personal care products made from hemp voting,66
192720,B0031UBWLM,A3NB4XCY03LVUF,"Zenism ""It is better to conquer yourself than...",3,3,5,1309910400,Happy baby makes a happy mommy!,loves ellas kitchen line organic baby foods favorite spinach apple rutabaga always tasting foods before give this something would until months started making organic baby food working full time being single taking much time that could spending with researched ellas kitchen organic baby food decided havent found kind dislikes this made feeding time both,54
371882,B004UC7CMS,A1K0UEW5VLS1CW,petite2be,0,0,5,1339286400,Very handy for organizing K Cups,love this organizer able organize cups caffeine level flavor drawers easily slide agree with other posts that tell alternate cups down even more cups organizer great price amazon,28
489231,B000E7FIQK,A19OT2SDC4EAKE,Engineer,1,1,5,1285027200,Best Chocolate Covered Almonds!,these dont taste like your regular chocolate covered almonds smooth creamyness that just melts your mouth almonds good best ever,20
64655,B000I66258,A2SIUI2QCRRHH4,carol schor,1,1,5,1321228800,thanksgiving and christmas holiday mold,jello moldbr dark cherry diet jello2 packsbr waterbr manishevitz winebr sweet cherries15 ozbr juice from canbr lots shelled walnutsbr lots marachino cherriesbr good thingenjoy holidays,25
381896,B002133Z56,A3TAS1AG6FMBQW,"Jeri Zerr ""formerly a Road Rarrior of the Nth...",0,0,5,1348963200,outstanding flavor!,after reading wheat belly realized wanted diversify into other grains consume less wheat have fallen absolutely love with quinoa most grains cook same cups water each grains then cook rice cooker normalbr those concerned with cost make blend quinoa purple rice amaranth millet green split peas yellow split peas along with lentils this blend into brown rice rice cooker some broth bragg liquid aminos along with herbs seasonings very healthy side dish enjoy,73
173502,B006N3I0N2,AY17KG3ZBN8V7,Texas,0,0,5,1348963200,a really good decaf!,emerils jazzedup decaf reason bought keurig coffee maker tasted coffee when getting haircut knew wanted drink often since must drink decaf enjoy,22
243388,B00305L330,A1CZV6TNK83ZI4,"Clicking in PA ""Mary""",0,0,5,1269561600,Loving My vanilla Latte,have another wonderful flavor click protein didnt think would like vanilla much mocha like better gonna change vanilla when available auto delivery keep clickin,24
201662,B007R900WA,A1MZNIO5HQ4BVD,5 Cat Lady,0,0,5,1350864000,Perfect product!,coffee storage drawer perfect product serves greatlyneeded purpose looks classy operates smoothly sturdy doesnt take much space kitchen handy storing selecting from variety kcup coffees order arrived promptly good condition thanks,31
102744,B002L96X68,A2ESVAFM4DSRM6,Eileen A. Falvey,0,0,5,1334016000,Excellent,absolutely love these shortbread cookies unfortunately store them doesnt know theyll them back stock they plain shortbreadnot flavored would order butterscotch knew nutrition count same could someone give nutrition count flavored onesbr plain ones carbs less than protein fiber serving size cookiesbr weight watchers these only point servingbr thank eileen,50
51280,B005DGI2RY,ADCYAVE14OJCJ,"VB ""schanauzer lover""",0,0,5,1348876800,Great healthy treat,schnauzer loves these little bones very sensitive stomach food intake limited petite size perfect usually they dont seem cause upset price amazon lowest have found very stores carry count bags,30
4798,B00139TT72,A2IA51TBLBWFLE,J. Zulli,2,2,5,1317427200,You can see a positive difference in your dog's quality of life.,always been little lazy side coat been fairly unhealthylooking relative other dogs weve past when began start smelling decided change food perhaps stomach becoming upset current foodbr after about week food noticeably more energy coat started become much healthier that odor that emitted started subside until longer therebr really didnt expect drastic were very happy with newmans food,58
199780,B000KOSLGQ,A39BSX071LCDCV,Richard Franco,2,3,5,1295568000,Magic does not begin to describe it.,opinion this defining invention 20th century americabr words friend immigrated from overseas amazed when first discovered about magic shell looooooove magic shell only america think such idea able capitalize that brilliant ideabr quite fudge really chocolate completely absurd what black makers conjure ability something freeze seconds room temperature begs questions invented accident sage,53
550037,B000E4ALJW,AVF06892OWGJU,Wm,0,0,5,1327536000,a Pure Cereal - organic too,these rice puffs great have with plain yoghurt milk sweeten with little rice syrup honey have healthy breakfast with additives some berries truly healthful breakfast your bowl will buying these regularly,31
31926,B0062A87HA,A2VKJ84Y83XR7K,Mrs. Fairfield,0,0,5,1281484800,Excellent Quality,bought this organic pumpkin online because impossible find pumpkin locally feed dogs this every because wonderful their digestion pumpkin recommended cans were great condition there were just minor dents cans anything serious quality pumpkin good that would serve family really pumpkin added plus free shipping would this again,48
29312,B000PDY3P0,AV8BNHXI96VQ,Leonard Cinema,0,0,5,1337731200,Getcha SOME!,have home cinemaso have have floor standing popcorn maker when have guest like make real even with movie popcorn little popper does just that love flavor convenience package that premeasured perfect just salt while popping remaining salt have placed shaker those that like more looking that movie butter flavor this,50
426938,B000L7QJGG,A2NTPZZ5FS19Q,Bic,1,6,5,1201392000,Excellent Tea,favorite oolong close favorite time splendid aroma medium body without hint astringency must this teabr anyone suggests putting milk splenda this they their gourd drink lipton want adulterate some with garbage,31
375897,B000FDSKIQ,A2A2BPPJTYV4TU,J. Bayless,8,8,5,1190073600,Great for older cats,bought this product because year just wasnt eating anything wasnt ready lose loved this stuff know gave extra months life because losing weight fast pace eating this stopped weight loss would recommend anyone sickly older,35
371487,B001HN5Z4K,A1FWFCJU2G7TRA,KDMask,0,0,5,1227571200,Good Enough for ME to Eat! ....,that really these fabulous litte treats however love beef jerky products want nibble when smell contents first ingredients listed beef chicken great sign good protein content easily resealable well size treats perfect medium sized softer than true jerky your will gobble these goodies down think doggie could talk more please,50
360990,B000H0ZJIG,A2RCGX6IGUMDS0,M. Coggins,0,0,5,1326931200,yum,price these amazon couple dollars cheaper than where used these they nice treat training sometimes even break them half even though they small they smell strong loves them,28
2373,B00196U7OI,A601IGAG8FWGW,C. Clark,5,5,5,1215302400,Just Great,looking some nutritious snacks with fiber came across these tried this variety oatmealflax ones both very good they have dryish texture full flavor wouldnt theyre like home baked there artificial taste theyre generous size inches diameter almost inch high though calorie lightweights each depending variety they have grams fiber each highly recommend these healthy snacking even quick breakfast,58
88857,B000FZRYE0,A2YGM7MLYJVOSL,Kathy L. Myles,0,0,5,1302998400,Al Dente Spinach Fettucine,excellent product family loves providing them with nutrients they need realize getting bags shipment they easy store usually cook family four then have leftovers work next,26
157477,B0019QT66I,ADXSGDJ1SI2ZI,S. Ng,3,3,5,1292371200,Great stuff!,been using this product past months seen difference health makes more calm stressful situations keeps regular love taste just like drinking raspberry soda daily basis,25
234363,B000F4H5GI,A2LCKW4TU13805,"IXLR84NRG ""Brian""",1,1,5,1325030400,Absolutely the best bagged tea!,this best coffee replacement offered great wake full bodied great flavor perfect with some cream sugar dont have coffee house every guest that this shortly switches from coffee,28
462410,B0000WKU2Q,A3S6TH7OGNG7PJ,Charlotte,7,7,5,1297814400,"Delicious, perfect Eel Sauce!!",happy this sauce here amazon buying more from here soon current bottle runs this unagi kabayaki sauce just like they sushi restaurants over unagi spider rolls exact same flavor consistency could similar teriyaki sauce really this less sweet stronger flavor thinner texture really thing deliciousbr love using this over broiled salmon catfish well highly recommend seafood lovers anyone seeking that sushibar amazing flavor home,64
399319,B004L5YL9G,A2BB4DGBRVGKWW,"A Customer ""customer12345657""",0,0,5,1350777600,My favorite sandwich cookie,never really like oreos neither regular golden kind cookies hard crunchy filling more like plain dense sugar really cremebr grandmas cookies easier bite into creme filling actually kind creamy personality,30
42329,B001IZM7NY,A30D25YPVD6MS5,I. Gulko,1,1,5,1259539200,Delicious! The best jerky I've ever encountered!,excellent cuts meat with tendonsbr very tasty just right spicesbr added added sugarbr resealable rarely need thisbr best jerky ever encountered,21
209612,B00513J4MQ,A1W8UFNOLEZBND,"mskittyx3 ""mskitty""",2,2,5,1347062400,Cats LOVE it,tried couple cans fussie after checking sure ingredients didnt come from china emailed company owner actually emailed back with detailed information their plant food sources fussie about only food cats more best food they also that first found food warehouse anaheim tried really loved that store mile round trip havent found anywhere locally thats love subscription program amazon only food cheaper delivered front door regular basis this ones this household,70
219570,B0043WOANY,A1C6756X4K6UU1,Jenny,0,0,5,1327536000,Awesome!,chocolate powdered peanut butter tasty lower calories than regular peanut butter every morning make breakfast butterfinger smoothie itits awesome just blend tablespoons prefer chocolate tablespoons sugarfree butterscotch pudding milk chocolate white your favorite protein powder cubes make caloriehigh protein smoothie,40
351877,B000FIZVYM,A130VGG4P4PW5J,"SirTaz ""Geniebugged""",0,0,5,1291939200,Tastes like Spam - Okay for open faced sandwiches - as a meal NO,ordered very severe weather again here hampering trips storebr recd says lean seems jell that when opening this preserved exactly like spam,22
29083,B000NU8H0C,A3IPR6YBF314PL,Annette,1,2,5,1201737600,So good,love blackberry flavor izze find very hard locate very happy find merchant here that able quickly supply with very highly recommended,21
414526,B005TBURAI,A2ZMKKJGRUPKEU,"David Tucker ""DAVID""",0,0,5,1203897600,UNIQUE FLAVOR,salsa lizaon unlike sauce avilable supermarkets tamarind fruit base what adds unique flavod rice dishes also good with dishes saladsbr david fort lauderdale,23
501215,B002F4XTAC,AH9RPJBDYJQFB,Christopher Locke,16,17,5,1317340800,excellent animals!,sheep baboons elephants horses rabbits lions turtles owls hippos rhinos penguins camels bears wonderful amazing however packaging once again demonstrates failure large corporations understand complex ecosystems several horses sheep appear have their legs bitten lions bears camels head completely eaten misery crunch future only hope that herbivores carnivores will packed separate bags,52
237156,B000E1FY3I,A37C06L7V42ER3,S. Tyler,0,0,5,1214956800,Planter's Honey Roasted Cashews,well those rare americans struggles weight instead normal battle lose weight these cashews great snack little high also loaded with lots good minerals they sweet good mixture honey salt sugar really like them just enjoy,35
238915,B001396HQS,A1NJXFN4V5AUOL,Karen Delgrosso,1,1,5,1237507200,Great Ingredients,have been cooking since before food scare that gets much times when have other things arent feeling well have been feeding newmans years have spoiled cocker have little something with drythis canned food drives crazy just loves must whitefish gets teaspoon with cleans bowlamazons price beats that store when subscribe save,51
269938,B00014HI50,A138RZJHD7R3RX,meadowlark84,0,0,5,1340409600,Great item!,this tastes great with little honey even itself have found that does help production some when drank long definitely this product having trouble producing enough,25
189171,B0029K11EI,A30CV4T4I9Y89P,"V. Littin ""d.littin""",2,3,5,1319760000,Order this yesterday and it is already here!,great service price cant beat love this coffee prices going weekly store this worth checking drink coffee every great value,20
95757,B001CX58IS,A2V4UPWD40198X,Queen1216,0,0,5,1333152000,Great Chips,these chips amazing first purchased local health food store then decided that wanted whole case family share shipping prompt will definitely purchase again,23
43518,B001EQ4P2I,A1WX42M589VAMQ,Mir,0,0,5,1231113600,Absolutely the yummiest of the Blue Diamond flavored almonds,tried smokehouse jalapeno smokehouse honey roast lime chili natural these really best tried they have nice freshtasting almonds expect from blue diamond actually taste wasabi unlike jalapeno smokehouse where jalapeno part really elusivebr reluctant first this didnt think like wrong terrific snack almonds dont mind saltiness love embr,48
283232,B002ACSA7G,A3I9XZGYARBLS4,B L,6,6,5,1267574400,Cheese Please:,these great gluten free cheese puffsbr gluten freebr lightbr label says they taste like cheesebr taste goodbr very powdery your hands stay relatively clean after handful,26
238971,B0007DGQHG,A251S301S8RCGE,K. Robinson,2,2,5,1320019200,Our Wheaton completely off allergy shots!,poor wheatie suffered with terrible allergies since about tried different foods with succss tried food additives vitamins powderedshampoos sprays ended doing whole allergy testing shots route couple years then discovered after time where couldnt afford shots that this food really really helped allergies hasnt shot over months youre your wits give this food cant tell helped,56
60670,B003QNJYXM,A32F0537C8NWYW,patti62,0,1,5,1297555200,It Works,really like energy because caffeine sugar works like fact that vitamins helps over last hours work when start feeling sluggish,20
436668,B008O3G2GG,A134K13HU8NBDB,"Kris ""who loves to read...""",1,2,5,1317859200,My dogs are in love!,when first this wasnt sure love give pups things when came checked outit looks like roll deodorant laugh then came taste test think dogs love with this have small dogsall less than 6lbs have roll ball them more flavor imagine that larger dogs roll ball themselves youre looking something different then want give this,54
511754,B001EXNA2W,A38XWJSLT9LU06,"Bella Alma ""realmusicfan""",0,0,5,1344556800,"Great, flavorful tea",this quickly become favorite teas flavorful without being overpowering love that black well good quality black complimented sweet taste blueberries which actually taste aroma fantastic well drink with honey which really brings flavor life,34
501727,B000EM8UGA,A15RPVQSM1VM1Z,Tracy @ E Comics Etc,1,1,5,1333324800,Yum,usually drinker lipton pyramid teas delightfully flavored that they could convert anyonethe harvest strawberry vanilla caramel hrefhttpwwwamazoncomgpproductb000emd1xwlipton black vanilla caramel truffle premium pyramid bags 20count boxes pack favorite others very good toobr must,33
378429,B008FHUGNQ,A1D1ZP6O2MKFZA,"Michael C. Von Dengler ""VONS-DEN""",0,0,5,1264464000,Wake up coffee,this great wake coffee bitter what serious wake coffeebr found best deal with that with french vanilla toffee kcupbr bring down bitterness coffee mate french vanilla creamer keep adding creamer until bitter isbr gone what with after this great tasting coffee that wakes even sleep muchbr find this coffee that punch when need punch face wake dont every daybr days that dragging want this antidote those kind want sleep cant daysbr there just much energy days those that needs more energy likes strong coffeebr this kcup cant wrong hope this help thanks ready mike,94
241876,B001AHJ2FQ,A7D9GDW7TBZX0,RouxJazz,0,0,5,1283126400,Stale...Stale...Stale Chips  (Issue Resolved!),normally love these chips when them from grocery store however never find them small bags excited find them here amazon these chips arrived very stale disappointed guess they were just oldbr updated review thank amazon quickly handling this issue next batch chips that received were fresh delicious guys customer service,50
429762,B001L51US4,A2VRY5ZG1832K0,Kevin Siegel,6,6,5,1246924800,I love the Sun Chips!,chips variety pack excellent they healthier than regular chips filling everyone loves variety very happy with service price shipping time thanks,21
221695,B001EQ4ICA,A2HUVDKX6UJVKI,"Betty J. Vaughn ""Ms. Bee""",0,0,5,1313625600,Good Start,carnation instant breakfast been quick easy breakfast manybr years tastes good when found amazon large container which cost somewhat less triple bonus love amazon,24
465589,B0000537KC,A3SU5VFHMNOOY7,katenbat,1,1,5,1244678400,Amazing!,have been searching these bars grocery stores years finally realized that should just check amazon these bars really yummy used them into pieces each refrigerate them before they disappeared from grocery store they perfect little snack could also whole breakfastonthego they your mouth little make sure have beverage handy husband even likes them hates milk other healthy foods youve never eaten before beware youll become addicted healthy protein,68
40586,B00020HHRW,A2SLUYU6MAY7BE,"K. Tennessee ""k. Tennessee""",2,2,5,1318032000,soothing,maybe this placebo effect however since have been drinking this sometimes morning some times night have felt more calm mood somewhat lifted taste fine sometimes little honey fine will continue this think helps with your mood,36
378093,B008FHUGNQ,A1W1D21NKBABPJ,M. Hirsch,1,1,5,1271635200,Just what I need in the morning,fuel coffee people favorites bold great deal from amazon love scheduled delivery have stopped obsessing about ordering coffee btwkeurig also greatest,21
438475,B0015DI7KQ,A1OHW0C5NUJNYJ,C. Wentworth,1,1,5,1274227200,Freshen Up Gum Yum Yum!!!,love this spearmint gumto better than wrigleysits refreshing very freshuse years years agogave friend pack remembers also told have order some itshe happy have well find againthanks,27
13738,B0002EQTIG,A3UPWTJYB43YJ9,D. Cohen,3,3,5,1229299200,Fabulous Japanese tea,searched searched that tastes like favorite japanese restaurant happy discover this brand have turned several friends onto also what also appreciate affordable enjoy,23
348851,B000FMZO90,A90SXGYD6PFAA,Jessica McEwen,0,0,5,1247443200,So tasty!,stumbled across these while perusing amazons grocery section they sounded very interesting despite rave reviews wasnt ready commit bags then behold there they were grocery store picked tryand over completely hooked these things really that delicious since they seemed onetime thing local grocery ordering them from amazon theyre great replacement chips anytime youre craving something salty,56
415456,B007JFMIWW,A3P738KVXL2YYM,Mary Chrapliwy,0,2,5,1343260800,Like crackers with jelly,when were ever saltines with little jelly thats exactly what these bars like these bars pleasant departure from usual granola grabbed door work these arent soft like some granola bars they breakatooth hard like some others they super thin super crunchy really really good know these marketed cookies they minus sweetness really more like granola bars also calories each kept hunger until lunch time would definitely these would delighted other flavors strawberry there,73
438347,B000WFKZA8,A2W3CYEW82SA8G,"Asana One ""Asana1""",1,1,5,1314835200,Happy Dog!,loves royal canin stopped buying because smaller bags very expensive tried variety less expensive food brands instead like ingredients says dogs dont need variety food like humans okay sticks brand when found could larger size much less well bought have miniature,41
244241,B002W5SDEQ,A1A81YJ3KGUM8H,"Kristy Richardson ""ChefKristy""",21,21,5,1263168000,Kirkland No Salt Seasoning,salt diet used kirkland salt seasoning season meats vegetables eggs potatoes everything loves likes flavor food even though hard salt used along with fresh garlic make favorite oxtails broccoli used broth from oxtails remove season rice loved salt eaters great product blessings,42
405905,B000CMFLPU,A1GQY3TB30B30Z,"Furbaby ""zelda1793""",0,0,5,1308441600,Good Tasting Protein Bar,really like taste these chocolate mint bars love chocolate mint together happy that genisoy makes these hoping these crunchy type crispy part description then will like them they have gooey firm consistency crispy part throughout they remind really good fattening candy what great your protein vitamins feel guilty,48
412637,B000E48IMO,A3D4TIWFZKW86B,Norman Ramsey,3,3,5,1249084800,Great cereal even for those who eat gluten,cereal maniac every morning always have more than dozen different kinds hand natures path makes number good cereals this favorite fact since tragic moment years when kashi company ruined kashi medley mesa sunrise favorite cereal kind like cereal havent tried this youre treatbr especially good replacement cornflakes more substance much less sweet doesnt stick teeth,55
494262,B004OQBC8K,A1L8V4YDDQZIRA,Silver,0,0,5,1174176000,Wonderful,this wonderful delightful taste mango make stronger adding more bags strong your preference little honey delicious neighbors they fell love drank whole stash spouses favorites even enjoy coffee drinker,29
544726,B001P3PR54,A2WFTC99WDMMB5,silu,0,0,5,1341360000,dental chews,product preferred dogs veterinarian dental health addition regular brushing teeth purchase product from veterinarian amazons retail price much better give every night last treat,24
466217,B001E18K8S,A2AEAGNYKZHZLH,"Syed M. Hussain ""swipe till you wipe""",4,4,5,1335830400,This is the bomb,took months differencebr completely cured anxietydepression muscle spasmsnumbness etcbr above issues taking very dose antidepressant might needing very soonbr this supplement excellent sound sleep wellbr hurray,26
206435,B008OX8KZM,A35HOUWHAYZZN6,Hedera Femme,1,2,5,1183939200,"tastes like the fruit, delicious",these gummies most delicious have tasted compared their american counterparts these practically real fruit their flavor fresh bright they taste just like real thing with that gummy texturebr lychee gummies exception they have aroma pleasant aftertaste fruit with hint tanginessthey taste hint more like fresh kind than canned those that have both,52
257605,B001SAZKOM,A2Q1OEO0RJLLU4,Jeanette Torres,0,0,5,1283126400,FABULOUS,this best ever teriyaki sauce closed thing being fine dining chinesejapanese restaurant anything grilled with this sauce will have your guest coming back 2nds 3rds given away bottles everyone crazy about this sauce besta hrefhttpwwwamazoncomgpproductb001sazkomkikkoman sauce teriyaki takumi orignl 205ounce packa,41
275025,B003LQ1U7C,AQQLWCMRNDFGI,Steven A. Peterson,5,5,5,1283731200,Wonderful addition to my risotto,bottle containing small amount saffron notes that this product most expensive spice earth dont know much about that price this doesnt seem unreasonable leave that issue others small plastic with strands saffron nice bottle actually kind attractive eyebr this when make risotto risotto those havent tried extremely rich delicious rice dish normally using arborio rice hosting dinner party risotto makes welcome mnormally well admired dish guests saffron important piece final productbr wasnt donovan once sang that wild about saffron well when cook risotto,83
256803,B003G52BN0,A3JX5X77692322,M and M,0,0,5,1348099200,very interesting flavor,coffee expert have been tasting many different coffee beans packages could hands this total surprise flavor bouquet were only unique pleasant calming coffee calmingbr good that share with everyonebr bought nice price want break routine this definitely,37
489230,B000E7FIQK,A1TGKIWR0HC3SP,tea4me,1,1,5,1322438400,Almondy goodness MMMM,want these chocolates they most amazing chocolatecovered almonds that will ever ever them christmas just yourself special treat from japan they have richer cleaner flavor than most other choco almonds that have encountered chocolate itself smooth rich does have waxy texture many have tried before yourself favor these least once,50
404169,B004H6J2X4,A3RYFS8V2VEWU6,MW,0,0,5,1344988800,Wonderful Product - Very Fast shipping,ordered this delivered just couple days wonderfully soft fine milled white flour exactly what wanted could locally tablespoons this white flour regular white bread recipe improved texture crumb tremendous amount will from thepreparedpantry again thank,35
435874,B000LKXQCS,A1FF4I6I20FGSH,"Maria L. Blasko ""ms b""",0,0,5,1335830400,I love them:),have always liked these havent them years today hungry them natural market checkout counter flavor spicy chicken loved clear that this love hate product primal strips when need snack they just okoily stuck teeth flavor just stonewalls drier puffier chewier somehow dont stuck teethbr lowcarb diet these only carbs protein getting case original mild since prime would like more flavors available primebr definitely suggest buying small pack first given lovehate aspect,71
220786,B0059YB39O,A3094EPI56GKZ6,"Kristen E. Bogren ""Kristen Bogren""",0,0,5,1287014400,Great Beef Jerky!,cant beat price amazon this jerky thin still that oberto taste that good great dieting dont much high sodium otherwise love oberto jerkys,23
5119,B003QM6ZDU,A1D6O70C0CZUIE,smullis1,1,1,5,1316736000,I could drink this stuff!!,bought this whim consider myself lucky shot dark this turned best sauces have ever tasted only some good spicy heat excellent flavor well unexpected heat with hint sweet very robust spices thing really love about that flavors whatever does overwhelm heat sure doesnt linger very long flavor very original went back amazon bought whole case,55
43623,B001EQ4P2I,A10YSUFFO9MXTJ,Rico1263,0,0,5,1339027200,Best snack ever,these delicious will them again again they everyone like wasabi peas will love these flavoring works great with taste almonds,20
325031,B000KNFBJC,A2FINZS63R5UWB,Mrs. Susan B. Webb,1,1,5,1264291200,Convenient way to buy the best dark chocolate,here paso ghirardelli chocolate cacao bittersweet almost impossible find pleased find amazon make best fudge ever with also ounce these chocolate chips dessert most evenings thanks amazon having baking stuff,30
504091,B002M42YME,AMBS2Y7A42FXW,Hollis G. Kimberl,0,0,5,1349049600,Nice tea,read other reviews this they right very nice very fresh people this together packaged antioxidants flavors lost outer packaging inner packaging,21
445843,B001BM3PIK,AVDAXO4AKFE4Z,"beaglebaileysmom ""Diane""",0,1,5,1276819200,Don't know what I'd do without it,dont agree that this yummy quite contrary think awful however gluten free extent require which allows make many recipes that otherwise couldnt those recipes dont taste good they with flourbased soup cant flour this great option,36
